ts,ticker,close_time,secs_to_close,floor_strike,yes_bid,yes_ask,yes_mid,spread_c,yes_bid_size,yes_ask_size,last_price,volume,open_interest,btc_spot
2026-08-05T02:23:40.680+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,379,64413.13,0.032,0.033,0.0325,0.1,771.21,196.99,0.0320,1415119.33,389346.30,64335.18
2026-08-05T02:23:45.780+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,374,64413.13,0.032,0.033,0.0325,0.1,771.21,196.99,0.0320,1415119.33,389346.30,64335.18
2026-08-05T02:23:50.713+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,369,64413.13,0.032,0.033,0.0325,0.1,771.21,196.99,0.0320,1415119.33,389346.30,64343.95
2026-08-05T02:23:54.771+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,365,64413.13,0.032,0.033,0.0325,0.1,771.21,196.99,0.0320,1415119.33,389346.30,64345.31
2026-08-05T02:24:07.148+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,352,64413.13,0.032,0.033,0.0325,0.1,771.21,196.99,0.0320,1415119.33,389346.30,64397.99
2026-08-05T02:24:13.127+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,346,64413.13,0.19,0.2,0.195,1.0,1632.35,2263.74,0.1900,1522641.48,411165.22,64403.99
2026-08-05T02:24:17.183+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,342,64413.13,0.19,0.2,0.195,1.0,1632.35,2263.74,0.1900,1522641.48,411165.22,64412.56
2026-08-05T02:24:26.913+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,333,64413.13,0.19,0.2,0.195,1.0,1632.35,2263.74,0.1900,1522641.48,411165.22,64411.99
2026-08-05T02:24:28.243+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,331,64413.13,0.19,0.2,0.195,1.0,1632.35,2263.74,0.1900,1522641.48,411165.22,64411.99
2026-08-05T02:24:33.297+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,326,64413.13,0.19,0.2,0.195,1.0,1632.35,2263.74,0.1900,1522641.48,411165.22,64412.0
2026-08-05T02:24:38.287+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,321,64413.13,0.19,0.2,0.195,1.0,1632.35,2263.74,0.1900,1522641.48,411165.22,64412.0
2026-08-05T02:24:44.217+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,315,64413.13,0.18,0.2,0.19,2.0,6547.17,6173.98,0.2000,1594695.06,429521.65,64415.95
2026-08-05T02:24:48.262+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,311,64413.13,0.18,0.2,0.19,2.0,6547.17,6173.98,0.2000,1594695.06,429521.65,64415.96
2026-08-05T02:24:53.395+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,306,64413.13,0.18,0.2,0.19,2.0,6547.17,6173.98,0.2000,1594695.06,429521.65,64415.96
2026-08-05T02:24:58.355+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,301,64413.13,0.18,0.2,0.19,2.0,6547.17,6173.98,0.2000,1594695.06,429521.65,64415.95
2026-08-05T02:25:11.085+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,288,64413.13,0.18,0.2,0.19,2.0,6547.17,6173.98,0.2000,1594695.06,429521.65,64415.96
2026-08-05T02:25:15.812+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,284,64413.13,0.15,0.16,0.155,1.0,5079.58,7047.99,0.1500,1632711.98,431524.95,64415.95
2026-08-05T02:25:20.863+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,279,64413.13,0.15,0.16,0.155,1.0,5079.58,7047.99,0.1500,1632711.98,431524.95,64422.7
2026-08-05T02:25:25.969+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,274,64413.13,0.15,0.16,0.155,1.0,5079.58,7047.99,0.1500,1632711.98,431524.95,64442.51
2026-08-05T02:25:30.996+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,269,64413.13,0.15,0.16,0.155,1.0,5079.58,7047.99,0.1500,1632711.98,431524.95,64442.51
2026-08-05T02:25:36.880+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,263,64413.13,0.15,0.16,0.155,1.0,5079.58,7047.99,0.1500,1632711.98,431524.95,64442.52
2026-08-05T02:25:40.896+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,259,64413.13,0.15,0.16,0.155,1.0,5079.58,7047.99,0.1500,1632711.98,431524.95,64449.99
2026-08-05T02:25:53.270+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,246,64413.13,0.43,0.44,0.435,1.0,1304.65,2516.43,0.4300,1737223.20,449291.05,64475.21
2026-08-05T02:25:58.283+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,241,64413.13,0.43,0.44,0.435,1.0,1304.65,2516.43,0.4300,1737223.20,449291.05,64480.0
2026-08-05T02:26:03.281+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,236,64413.13,0.43,0.44,0.435,1.0,1304.65,2516.43,0.4300,1737223.20,449291.05,64472.25
2026-08-05T02:26:15.744+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,224,64413.13,0.43,0.44,0.435,1.0,1304.65,2516.43,0.4300,1737223.20,449291.05,64475.04
2026-08-05T02:26:20.743+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,219,64413.13,0.42,0.43,0.425,1.0,1894.45,1916.77,0.4200,2012382.33,411027.37,64456.01
2026-08-05T02:26:26.642+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,213,64413.13,0.42,0.43,0.425,1.0,1894.45,1916.77,0.4200,2012382.33,411027.37,64445.18
2026-08-05T02:26:31.668+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,208,64413.13,0.42,0.43,0.425,1.0,1894.45,1916.77,0.4200,2012382.33,411027.37,64445.19
2026-08-05T02:26:36.667+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,203,64413.13,0.42,0.43,0.425,1.0,1894.45,1916.77,0.4200,2012382.33,411027.37,64445.19
2026-08-05T02:26:43.282+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,196,64413.13,0.42,0.43,0.425,1.0,1894.45,1916.77,0.4200,2012382.33,411027.37,64444.0
2026-08-05T02:26:46.774+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,193,64413.13,0.42,0.43,0.425,1.0,1894.45,1916.77,0.4200,2012382.33,411027.37,64444.0
2026-08-05T02:26:59.174+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,180,64413.13,0.5,0.51,0.505,1.0,863.67,8643.58,0.5100,2168813.67,414203.85,64466.5
2026-08-05T02:27:04.106+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,175,64413.13,0.5,0.51,0.505,1.0,863.67,8643.58,0.5100,2168813.67,414203.85,64482.01
2026-08-05T02:27:08.207+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,171,64413.13,0.5,0.51,0.505,1.0,863.67,8643.58,0.5100,2168813.67,414203.85,64482.01
2026-08-05T02:27:13.254+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,166,64413.13,0.5,0.51,0.505,1.0,863.67,8643.58,0.5100,2168813.67,414203.85,64468.0
2026-08-05T02:27:22.868+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,157,64413.13,0.5,0.51,0.505,1.0,863.67,8643.58,0.5100,2168813.67,414203.85,64468.0
2026-08-05T02:27:23.952+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,156,64413.13,0.5,0.51,0.505,1.0,863.67,8643.58,0.5100,2168813.67,414203.85,64468.0
2026-08-05T02:27:31.633+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,148,64413.13,0.61,0.62,0.615,1.0,5081.06,672.23,0.6200,2328735.24,442279.39,64468.0
2026-08-05T02:27:34.977+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,145,64413.13,0.61,0.62,0.615,1.0,5081.06,672.23,0.6200,2328735.24,442279.39,64468.0
2026-08-05T02:27:39.022+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,140,64413.13,0.61,0.62,0.615,1.0,5081.06,672.23,0.6200,2328735.24,442279.39,64468.0
2026-08-05T02:27:43.988+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,136,64413.13,0.61,0.62,0.615,1.0,5081.06,672.23,0.6200,2328735.24,442279.39,64450.01
2026-08-05T02:27:49.034+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,130,64413.13,0.61,0.62,0.615,1.0,5081.06,672.23,0.6200,2328735.24,442279.39,64450.01
2026-08-05T02:27:55.014+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,124,64413.13,0.61,0.62,0.615,1.0,5081.06,672.23,0.6200,2328735.24,442279.39,64442.0
2026-08-05T02:27:59.044+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,120,64413.13,0.27,0.28,0.275,1.0,4649.83,1342.07,0.2800,2459839.64,439197.88,64442.01
2026-08-05T02:28:04.054+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,115,64413.13,0.27,0.28,0.275,1.0,4649.83,1342.07,0.2800,2459839.64,439197.88,64426.0
2026-08-05T02:28:09.964+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,110,64413.13,0.27,0.28,0.275,1.0,4649.83,1342.07,0.2800,2459839.64,439197.88,64426.0
2026-08-05T02:28:14.017+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,105,64413.13,0.27,0.28,0.275,1.0,4649.83,1342.07,0.2800,2459839.64,439197.88,64426.0
2026-08-05T02:28:19.017+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,100,64413.13,0.27,0.28,0.275,1.0,4649.83,1342.07,0.2800,2459839.64,439197.88,64430.0
2026-08-05T02:28:28.628+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,91,64413.13,0.27,0.28,0.275,1.0,4649.83,1342.07,0.2800,2459839.64,439197.88,64432.0
2026-08-05T02:28:32.674+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,87,64413.13,0.089,0.093,0.091,0.4,50.00,400.00,0.0960,2827514.88,501792.38,64436.95
2026-08-05T02:28:36.179+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,83,64413.13,0.089,0.093,0.091,0.4,50.00,400.00,0.0960,2827514.88,501792.38,64436.94
2026-08-05T02:28:40.220+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,79,64413.13,0.089,0.093,0.091,0.4,50.00,400.00,0.0960,2827514.88,501792.38,64436.94
2026-08-05T02:28:45.265+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,74,64413.13,0.089,0.093,0.091,0.4,50.00,400.00,0.0960,2827514.88,501792.38,64434.47
2026-08-05T02:28:51.348+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,68,64413.13,0.089,0.093,0.091,0.4,50.00,400.00,0.0960,2827514.88,501792.38,64430.0
2026-08-05T02:28:55.314+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,64,64413.13,0.089,0.093,0.091,0.4,50.00,400.00,0.0960,2827514.88,501792.38,64430.0
2026-08-05T02:29:00.276+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,59,64413.13,0.089,0.093,0.091,0.4,50.00,400.00,0.0960,2827514.88,501792.38,64428.48
2026-08-05T02:29:06.192+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,53,64413.13,0.001,0.002,0.0015,0.1,3806.46,3791.95,0.0010,3054451.68,534215.85,64428.48
2026-08-05T02:29:12.743+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,47,64413.13,0.001,0.002,0.0015,0.1,3806.46,3791.95,0.0010,3054451.68,534215.85,64430.0
2026-08-05T02:29:15.328+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,44,64413.13,0.001,0.002,0.0015,0.1,3806.46,3791.95,0.0010,3054451.68,534215.85,64430.0
2026-08-05T02:29:20.333+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,39,64413.13,0.001,0.002,0.0015,0.1,3806.46,3791.95,0.0010,3054451.68,534215.85,64429.99
2026-08-05T02:29:25.289+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,34,64413.13,0.001,0.002,0.0015,0.1,3806.46,3791.95,0.0010,3054451.68,534215.85,64430.0
2026-08-05T02:29:37.684+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,22,64413.13,0.0,0.001,0.0005,0.1,0.00,22714.34,0.0010,3236654.20,655465.68,64429.99
2026-08-05T02:29:42.674+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,17,64413.13,0.0,0.001,0.0005,0.1,0.00,22714.34,0.0010,3236654.20,655465.68,64429.99
2026-08-05T02:29:50.191+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,9,64413.13,0.0,0.001,0.0005,0.1,0.00,22714.34,0.0010,3236654.20,655465.68,64429.86
2026-08-05T02:29:53.622+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,6,64413.13,0.0,0.001,0.0005,0.1,0.00,22714.34,0.0010,3236654.20,655465.68,64424.5
2026-08-05T02:30:00.146+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,0,64413.13,0.0,0.001,0.0005,0.1,0.00,22714.34,0.0010,3236654.20,655465.68,64420.08
2026-08-05T02:30:02.685+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,-2,64413.13,0.0,0.001,0.0005,0.1,0.00,22714.34,0.0010,3236654.20,655465.68,64420.09
2026-08-05T02:30:07.741+00:00,KXBTC15M-26AUG042230-30,2026-08-05T02:30:00Z,-7,64413.13,0.0,0.001,0.0005,0.1,0.00,22714.34,0.0010,3236654.20,655465.68,64422.66
2026-08-05T02:30:12.705+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,887,64384.1,0.43,0.44,0.435,1.0,928.17,859.96,0.4300,10459.96,7267.40,64420.93
2026-08-05T02:30:17.721+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,882,64384.1,0.43,0.44,0.435,1.0,928.17,859.96,0.4300,10459.96,7267.40,64420.93
2026-08-05T02:30:22.826+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,877,64384.1,0.43,0.44,0.435,1.0,928.17,859.96,0.4300,10459.96,7267.40,64425.14
2026-08-05T02:30:27.860+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,872,64384.1,0.43,0.44,0.435,1.0,928.17,859.96,0.4300,10459.96,7267.40,64425.15
2026-08-05T02:30:32.789+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,867,64384.1,0.43,0.44,0.435,1.0,928.17,859.96,0.4300,10459.96,7267.40,64425.15
2026-08-05T02:30:37.713+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,862,64384.1,0.43,0.44,0.435,1.0,928.17,859.96,0.4300,10459.96,7267.40,64425.14
2026-08-05T02:30:42.738+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,857,64384.1,0.43,0.44,0.435,1.0,928.17,859.96,0.4300,10459.96,7267.40,64420.08
2026-08-05T02:30:48.655+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,851,64384.1,0.42,0.43,0.425,1.0,2245.18,1277.07,0.4200,79474.04,61167.78,64417.29
2026-08-05T02:30:52.727+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,847,64384.1,0.42,0.43,0.425,1.0,2245.18,1277.07,0.4200,79474.04,61167.78,64417.3
2026-08-05T02:30:57.916+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,842,64384.1,0.42,0.43,0.425,1.0,2245.18,1277.07,0.4200,79474.04,61167.78,64417.29
2026-08-05T02:31:02.735+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,837,64384.1,0.42,0.43,0.425,1.0,2245.18,1277.07,0.4200,79474.04,61167.78,64417.3
2026-08-05T02:31:10.483+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,829,64384.1,0.42,0.43,0.425,1.0,2245.18,1277.07,0.4200,79474.04,61167.78,64416.01
2026-08-05T02:31:12.768+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,827,64384.1,0.42,0.43,0.425,1.0,2245.18,1277.07,0.4200,79474.04,61167.78,64412.56
2026-08-05T02:31:17.843+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,822,64384.1,0.42,0.43,0.425,1.0,2245.18,1277.07,0.4200,79474.04,61167.78,64412.57
2026-08-05T02:31:23.867+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,816,64384.1,0.37,0.38,0.375,1.0,1131.48,28686.94,0.3700,187343.58,136454.58,64412.56
2026-08-05T02:31:27.922+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,812,64384.1,0.37,0.38,0.375,1.0,1131.48,28686.94,0.3700,187343.58,136454.58,64412.57
2026-08-05T02:31:32.955+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,807,64384.1,0.37,0.38,0.375,1.0,1131.48,28686.94,0.3700,187343.58,136454.58,64412.56
2026-08-05T02:31:38.221+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,801,64384.1,0.37,0.38,0.375,1.0,1131.48,28686.94,0.3700,187343.58,136454.58,64416.0
2026-08-05T02:31:43.467+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,796,64384.1,0.37,0.38,0.375,1.0,1131.48,28686.94,0.3700,187343.58,136454.58,64420.08
2026-08-05T02:31:48.303+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,791,64384.1,0.37,0.38,0.375,1.0,1131.48,28686.94,0.3700,187343.58,136454.58,64421.99
2026-08-05T02:31:52.862+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,787,64384.1,0.37,0.38,0.375,1.0,1131.48,28686.94,0.3700,187343.58,136454.58,64429.99
2026-08-05T02:31:58.758+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,781,64384.1,0.52,0.53,0.525,1.0,8458.76,283.69,0.5200,262838.74,160653.24,64431.99
2026-08-05T02:32:03.786+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,776,64384.1,0.52,0.53,0.525,1.0,8458.76,283.69,0.5200,262838.74,160653.24,64432.0
2026-08-05T02:32:07.846+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,772,64384.1,0.52,0.53,0.525,1.0,8458.76,283.69,0.5200,262838.74,160653.24,64432.0
2026-08-05T02:32:13.764+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,766,64384.1,0.52,0.53,0.525,1.0,8458.76,283.69,0.5200,262838.74,160653.24,64444.0
2026-08-05T02:32:20.245+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,759,64384.1,0.52,0.53,0.525,1.0,8458.76,283.69,0.5200,262838.74,160653.24,64443.99
2026-08-05T02:32:22.806+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,757,64384.1,0.52,0.53,0.525,1.0,8458.76,283.69,0.5200,262838.74,160653.24,64443.99
2026-08-05T02:32:27.810+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,752,64384.1,0.56,0.57,0.565,1.0,500.01,3955.82,0.5700,350930.37,205328.35,64443.99
2026-08-05T02:32:32.843+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,747,64384.1,0.56,0.57,0.565,1.0,500.01,3955.82,0.5700,350930.37,205328.35,64444.0
2026-08-05T02:32:37.841+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,742,64384.1,0.56,0.57,0.565,1.0,500.01,3955.82,0.5700,350930.37,205328.35,64446.04
2026-08-05T02:32:42.832+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,737,64384.1,0.56,0.57,0.565,1.0,500.01,3955.82,0.5700,350930.37,205328.35,64446.03
2026-08-05T02:32:50.527+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,729,64384.1,0.56,0.57,0.565,1.0,500.01,3955.82,0.5700,350930.37,205328.35,64442.66
2026-08-05T02:32:52.845+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,727,64384.1,0.56,0.57,0.565,1.0,500.01,3955.82,0.5700,350930.37,205328.35,64442.66
2026-08-05T02:32:58.828+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,721,64384.1,0.56,0.57,0.565,1.0,500.01,3955.82,0.5700,350930.37,205328.35,64442.67
2026-08-05T02:33:02.910+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,717,64384.1,0.59,0.6,0.595,1.0,3508.39,1475.79,0.5900,397155.80,223396.46,64442.67
2026-08-05T02:33:07.950+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,712,64384.1,0.59,0.6,0.595,1.0,3508.39,1475.79,0.5900,397155.80,223396.46,64448.0
2026-08-05T02:33:13.871+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,706,64384.1,0.59,0.6,0.595,1.0,3508.39,1475.79,0.5900,397155.80,223396.46,64451.49
2026-08-05T02:33:18.849+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,701,64384.1,0.59,0.6,0.595,1.0,3508.39,1475.79,0.5900,397155.80,223396.46,64451.48
2026-08-05T02:33:22.878+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,697,64384.1,0.59,0.6,0.595,1.0,3508.39,1475.79,0.5900,397155.80,223396.46,64451.5
2026-08-05T02:33:27.876+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,692,64384.1,0.59,0.6,0.595,1.0,3508.39,1475.79,0.5900,397155.80,223396.46,64455.32
2026-08-05T02:33:33.011+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,686,64384.1,0.67,0.68,0.675,1.0,834.30,5826.40,0.6700,448517.57,238899.84,64456.01
2026-08-05T02:33:37.931+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,682,64384.1,0.67,0.68,0.675,1.0,834.30,5826.40,0.6700,448517.57,238899.84,64458.0
2026-08-05T02:33:42.908+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,677,64384.1,0.67,0.68,0.675,1.0,834.30,5826.40,0.6700,448517.57,238899.84,64458.0
2026-08-05T02:33:47.924+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,672,64384.1,0.67,0.68,0.675,1.0,834.30,5826.40,0.6700,448517.57,238899.84,64459.48
2026-08-05T02:33:52.948+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,667,64384.1,0.67,0.68,0.675,1.0,834.30,5826.40,0.6700,448517.57,238899.84,64461.36
2026-08-05T02:33:57.975+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,662,64384.1,0.67,0.68,0.675,1.0,834.30,5826.40,0.6700,448517.57,238899.84,64474.2
2026-08-05T02:34:07.653+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,652,64384.1,0.71,0.72,0.715,1.0,7470.62,2002.24,0.7200,518398.83,258078.00,64474.21
2026-08-05T02:34:08.968+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,651,64384.1,0.71,0.72,0.715,1.0,7470.62,2002.24,0.7200,518398.83,258078.00,64474.2
2026-08-05T02:34:13.956+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,646,64384.1,0.71,0.72,0.715,1.0,7470.62,2002.24,0.7200,518398.83,258078.00,64474.21
2026-08-05T02:34:18.869+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,641,64384.1,0.71,0.72,0.715,1.0,7470.62,2002.24,0.7200,518398.83,258078.00,64474.21
2026-08-05T02:34:24.850+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,635,64384.1,0.71,0.72,0.715,1.0,7470.62,2002.24,0.7200,518398.83,258078.00,64474.2
2026-08-05T02:34:28.965+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,631,64384.1,0.71,0.72,0.715,1.0,7470.62,2002.24,0.7200,518398.83,258078.00,64474.21
2026-08-05T02:34:34.942+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,625,64384.1,0.73,0.74,0.735,1.0,2335.99,5616.87,0.7300,593697.32,285641.65,64474.21
2026-08-05T02:34:39.206+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,620,64384.1,0.73,0.74,0.735,1.0,2335.99,5616.87,0.7300,593697.32,285641.65,64474.21
2026-08-05T02:34:44.981+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,615,64384.1,0.73,0.74,0.735,1.0,2335.99,5616.87,0.7300,593697.32,285641.65,64474.21
2026-08-05T02:34:54.115+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,605,64384.1,0.73,0.74,0.735,1.0,2335.99,5616.87,0.7300,593697.32,285641.65,64474.21
2026-08-05T02:34:59.987+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,600,64384.1,0.73,0.74,0.735,1.0,2335.99,5616.87,0.7300,593697.32,285641.65,64483.99
2026-08-05T02:35:02.244+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,597,64384.1,0.73,0.74,0.735,1.0,2335.99,5616.87,0.7300,593697.32,285641.65,64483.99
2026-08-05T02:35:10.875+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,589,64384.1,0.76,0.77,0.765,1.0,1104.00,981.00,0.7700,666947.41,303500.83,64483.99
2026-08-05T02:35:12.891+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,587,64384.1,0.76,0.77,0.765,1.0,1104.00,981.00,0.7700,666947.41,303500.83,64477.24
2026-08-05T02:35:17.294+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,582,64384.1,0.76,0.77,0.765,1.0,1104.00,981.00,0.7700,666947.41,303500.83,64477.24
2026-08-05T02:35:21.972+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,578,64384.1,0.76,0.77,0.765,1.0,1104.00,981.00,0.7700,666947.41,303500.83,64477.24
2026-08-05T02:35:27.029+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,572,64384.1,0.76,0.77,0.765,1.0,1104.00,981.00,0.7700,666947.41,303500.83,64474.21
2026-08-05T02:35:32.017+00:00,KXBTC15M-26AUG042245-45,2026-08-05T02:45:00Z,567,64384.1,0.76,0.77,0.765,1.0,1104.00,981.00,0.7700,666947.41,303500.83,64474.22
