started_at,resolved_at,market_id,side,duration_ms,tau_at_start_sec
2026-07-30T12:49:32.913Z,2026-07-30T12:49:33.315Z,btc5m1785415600950,no,402,128.0
2026-07-30T12:49:34.919Z,2026-07-30T12:49:35.320Z,btc5m1785415600950,yes,401,126.0
2026-07-30T12:49:34.919Z,2026-07-30T12:49:35.320Z,btc5m1785415600950,no,401,126.0
2026-07-30T12:49:36.923Z,2026-07-30T12:49:37.323Z,btc5m1785415600950,yes,400,124.0
2026-07-30T12:49:36.923Z,2026-07-30T12:49:37.323Z,btc5m1785415600950,no,400,124.0
2026-07-30T12:49:38.927Z,2026-07-30T12:49:39.327Z,btc5m1785415600950,yes,400,122.0
2026-07-30T12:49:38.927Z,2026-07-30T12:49:39.327Z,btc5m1785415600950,no,400,122.0
2026-07-30T12:49:40.931Z,2026-07-30T12:49:41.332Z,btc5m1785415600950,yes,401,120.0
2026-07-30T12:49:40.931Z,2026-07-30T12:49:41.332Z,btc5m1785415600950,no,401,120.0
2026-07-30T12:49:42.933Z,2026-07-30T12:49:43.336Z,btc5m1785415600950,yes,403,118.0
2026-07-30T12:49:42.933Z,2026-07-30T12:49:43.336Z,btc5m1785415600950,no,403,118.0
2026-07-30T12:49:54.968Z,2026-07-30T12:49:55.369Z,btc5m1785415600950,yes,401,106.0
2026-07-30T12:49:54.968Z,2026-07-30T12:49:55.369Z,btc5m1785415600950,no,401,106.0
2026-07-30T12:50:00.982Z,2026-07-30T12:50:01.382Z,btc5m1785415600950,yes,400,100.0
2026-07-30T12:50:00.982Z,2026-07-30T12:50:01.382Z,btc5m1785415600950,no,400,100.0
2026-07-30T12:50:13.005Z,2026-07-30T12:50:13.406Z,btc5m1785415600950,yes,401,87.9
2026-07-30T12:50:13.005Z,2026-07-30T12:50:13.406Z,btc5m1785415600950,no,401,87.9
2026-07-30T12:51:53.249Z,2026-07-30T12:51:55.252Z,btc5m1785415913019,yes,2003,299.8
2026-07-30T12:51:53.249Z,2026-07-30T12:51:55.252Z,btc5m1785415913019,no,2003,299.8
2026-07-30T12:52:28.952Z,2026-07-30T12:52:29.354Z,btc5m1785415913019,yes,402,264.1
2026-07-30T12:52:28.952Z,2026-07-30T12:52:29.354Z,btc5m1785415913019,no,402,264.1
2026-07-30T12:52:30.956Z,2026-07-30T12:52:31.359Z,btc5m1785415913019,yes,403,262.1
2026-07-30T12:52:30.956Z,2026-07-30T12:52:31.359Z,btc5m1785415913019,no,403,262.1
2026-07-30T12:52:32.962Z,2026-07-30T12:52:33.364Z,btc5m1785415913019,yes,402,260.1
2026-07-30T12:52:32.962Z,2026-07-30T12:52:33.364Z,btc5m1785415913019,no,402,260.1
2026-07-30T12:52:34.967Z,2026-07-30T12:52:35.369Z,btc5m1785415913019,yes,402,258.1
2026-07-30T12:52:34.967Z,2026-07-30T12:52:35.369Z,btc5m1785415913019,no,402,258.1
2026-07-30T12:52:36.975Z,2026-07-30T12:52:37.374Z,btc5m1785415913019,yes,399,256.0
2026-07-30T12:52:36.975Z,2026-07-30T12:52:37.374Z,btc5m1785415913019,no,399,256.0
2026-07-30T12:52:38.978Z,2026-07-30T12:52:39.379Z,btc5m1785415913019,yes,401,254.0
2026-07-30T12:52:38.978Z,2026-07-30T12:52:39.379Z,btc5m1785415913019,no,401,254.0
2026-07-30T12:52:40.981Z,2026-07-30T12:52:41.382Z,btc5m1785415913019,yes,401,252.0
2026-07-30T12:52:40.981Z,2026-07-30T12:52:41.382Z,btc5m1785415913019,no,401,252.0
2026-07-30T12:52:42.987Z,2026-07-30T12:52:43.389Z,btc5m1785415913019,yes,402,250.0
2026-07-30T12:52:42.987Z,2026-07-30T12:52:43.389Z,btc5m1785415913019,no,402,250.0
2026-07-30T12:52:44.992Z,2026-07-30T12:52:45.393Z,btc5m1785415913019,yes,401,248.0
2026-07-30T12:52:44.992Z,2026-07-30T12:52:45.393Z,btc5m1785415913019,no,401,248.0
2026-07-30T12:52:47.001Z,2026-07-30T12:52:47.398Z,btc5m1785415913019,yes,397,246.0
2026-07-30T12:52:47.001Z,2026-07-30T12:52:47.398Z,btc5m1785415913019,no,397,246.0
2026-07-30T12:52:49.001Z,2026-07-30T12:52:49.401Z,btc5m1785415913019,yes,400,244.0
2026-07-30T12:52:49.001Z,2026-07-30T12:52:49.401Z,btc5m1785415913019,no,400,244.0
2026-07-30T12:52:51.006Z,2026-07-30T12:52:51.407Z,btc5m1785415913019,yes,401,242.0
2026-07-30T12:52:51.006Z,2026-07-30T12:52:51.407Z,btc5m1785415913019,no,401,242.0
2026-07-30T12:52:53.011Z,2026-07-30T12:52:53.413Z,btc5m1785415913019,yes,402,240.0
2026-07-30T12:52:53.011Z,2026-07-30T12:52:53.413Z,btc5m1785415913019,no,402,240.0
2026-07-30T12:52:55.016Z,2026-07-30T12:52:55.414Z,btc5m1785415913019,yes,398,238.0
2026-07-30T12:52:55.016Z,2026-07-30T12:52:55.414Z,btc5m1785415913019,no,398,238.0
2026-07-30T12:52:57.018Z,2026-07-30T12:52:57.420Z,btc5m1785415913019,yes,402,236.0
2026-07-30T12:52:57.018Z,2026-07-30T12:52:57.420Z,btc5m1785415913019,no,402,236.0
2026-07-30T12:53:01.026Z,2026-07-30T12:53:01.427Z,btc5m1785415913019,yes,401,232.0
2026-07-30T12:53:01.026Z,2026-07-30T12:53:01.427Z,btc5m1785415913019,no,401,232.0
2026-07-30T12:53:03.032Z,2026-07-30T12:53:03.433Z,btc5m1785415913019,yes,401,230.0
2026-07-30T12:53:03.032Z,2026-07-30T12:53:03.433Z,btc5m1785415913019,no,401,230.0
2026-07-30T12:53:05.036Z,2026-07-30T12:53:05.438Z,btc5m1785415913019,yes,402,228.0
2026-07-30T12:53:05.036Z,2026-07-30T12:53:05.438Z,btc5m1785415913019,no,402,228.0
2026-07-30T12:53:09.044Z,2026-07-30T12:53:09.445Z,btc5m1785415913019,yes,401,224.0
2026-07-30T12:53:09.044Z,2026-07-30T12:53:09.445Z,btc5m1785415913019,no,401,224.0
2026-07-30T12:53:13.050Z,2026-07-30T12:53:13.451Z,btc5m1785415913019,yes,401,220.0
2026-07-30T12:53:15.053Z,2026-07-30T12:53:15.454Z,btc5m1785415913019,yes,401,218.0
2026-07-30T12:53:15.053Z,2026-07-30T12:53:15.454Z,btc5m1785415913019,no,401,218.0
2026-07-30T12:53:17.057Z,2026-07-30T12:53:17.459Z,btc5m1785415913019,yes,402,216.0
2026-07-30T12:53:17.057Z,2026-07-30T12:53:17.459Z,btc5m1785415913019,no,402,216.0
2026-07-30T12:53:55.145Z,2026-07-30T12:53:55.544Z,btc5m1785415913019,yes,399,177.9
2026-07-30T12:53:55.145Z,2026-07-30T12:53:55.544Z,btc5m1785415913019,no,399,177.9
2026-07-30T12:55:47.041Z,2026-07-30T12:55:47.442Z,btc5m1785415913019,yes,401,66.0
2026-07-30T12:55:47.041Z,2026-07-30T12:55:47.442Z,btc5m1785415913019,no,401,66.0
2026-07-30T12:55:49.046Z,2026-07-30T12:55:49.448Z,btc5m1785415913019,yes,402,64.0
2026-07-30T12:55:49.046Z,2026-07-30T12:55:49.448Z,btc5m1785415913019,no,402,64.0
2026-07-30T12:55:51.050Z,2026-07-30T12:55:51.450Z,btc5m1785415913019,yes,400,62.0
2026-07-30T12:55:51.050Z,2026-07-30T12:55:51.450Z,btc5m1785415913019,no,400,62.0
2026-07-30T12:55:53.056Z,2026-07-30T12:55:53.455Z,btc5m1785415913019,yes,399,60.0
2026-07-30T12:55:53.056Z,2026-07-30T12:55:53.455Z,btc5m1785415913019,no,399,60.0
2026-07-30T12:55:55.058Z,2026-07-30T12:55:55.460Z,btc5m1785415913019,yes,402,58.0
2026-07-30T12:55:55.058Z,2026-07-30T12:55:55.460Z,btc5m1785415913019,no,402,58.0
2026-07-30T12:55:57.063Z,2026-07-30T12:55:57.465Z,btc5m1785415913019,yes,402,56.0
2026-07-30T12:55:57.063Z,2026-07-30T12:55:57.465Z,btc5m1785415913019,no,402,56.0
2026-07-30T12:55:59.071Z,2026-07-30T12:55:59.469Z,btc5m1785415913019,yes,398,53.9
2026-07-30T12:55:59.071Z,2026-07-30T12:55:59.469Z,btc5m1785415913019,no,398,53.9
2026-07-30T12:56:01.072Z,2026-07-30T12:56:01.473Z,btc5m1785415913019,yes,401,51.9
2026-07-30T12:56:01.072Z,2026-07-30T12:56:01.473Z,btc5m1785415913019,no,401,51.9
2026-07-30T12:56:03.078Z,2026-07-30T12:56:03.478Z,btc5m1785415913019,yes,400,49.9
2026-07-30T12:56:03.078Z,2026-07-30T12:56:03.478Z,btc5m1785415913019,no,400,49.9
2026-07-30T12:56:05.083Z,2026-07-30T12:56:05.482Z,btc5m1785415913019,yes,399,47.9
2026-07-30T12:56:05.083Z,2026-07-30T12:56:05.482Z,btc5m1785415913019,no,399,47.9
2026-07-30T12:56:07.086Z,2026-07-30T12:56:07.486Z,btc5m1785415913019,yes,400,45.9
2026-07-30T12:56:07.086Z,2026-07-30T12:56:07.486Z,btc5m1785415913019,no,400,45.9
2026-07-30T12:56:09.088Z,2026-07-30T12:56:09.490Z,btc5m1785415913019,yes,402,43.9
2026-07-30T12:56:09.088Z,2026-07-30T12:56:09.490Z,btc5m1785415913019,no,402,43.9
2026-07-30T12:56:11.092Z,2026-07-30T12:56:11.493Z,btc5m1785415913019,yes,401,41.9
2026-07-30T12:56:11.092Z,2026-07-30T12:56:11.493Z,btc5m1785415913019,no,401,41.9
2026-07-30T12:56:13.098Z,2026-07-30T12:56:13.500Z,btc5m1785415913019,yes,402,39.9
2026-07-30T12:56:13.098Z,2026-07-30T12:56:13.500Z,btc5m1785415913019,no,402,39.9
2026-07-30T12:56:15.102Z,2026-07-30T12:56:15.504Z,btc5m1785415913019,yes,402,37.9
2026-07-30T12:56:15.102Z,2026-07-30T12:56:15.504Z,btc5m1785415913019,no,402,37.9
2026-07-30T12:56:17.106Z,2026-07-30T12:56:17.518Z,btc5m1785415913019,yes,412,35.9
2026-07-30T12:56:17.106Z,2026-07-30T12:56:17.518Z,btc5m1785415913019,no,412,35.9
2026-07-30T12:56:19.112Z,2026-07-30T12:56:19.515Z,btc5m1785415913019,yes,403,33.9
2026-07-30T12:56:19.112Z,2026-07-30T12:56:19.515Z,btc5m1785415913019,no,403,33.9
2026-07-30T12:57:05.614Z,2026-07-30T12:57:07.217Z,btc5m1785416225118,yes,1603,299.5
2026-07-30T12:57:05.614Z,2026-07-30T12:57:07.217Z,btc5m1785416225118,no,1603,299.5
2026-07-30T12:57:55.335Z,2026-07-30T12:57:55.735Z,btc5m1785416225118,yes,400,249.8
2026-07-30T12:57:55.335Z,2026-07-30T12:57:55.735Z,btc5m1785416225118,no,400,249.8
2026-07-30T12:59:25.140Z,2026-07-30T12:59:25.541Z,btc5m1785416225118,yes,401,160.0
2026-07-30T12:59:25.140Z,2026-07-30T12:59:25.541Z,btc5m1785416225118,no,401,160.0
2026-07-30T12:59:27.146Z,2026-07-30T12:59:27.547Z,btc5m1785416225118,yes,401,158.0
2026-07-30T12:59:27.146Z,2026-07-30T12:59:27.547Z,btc5m1785416225118,no,401,158.0
2026-07-30T12:59:29.151Z,2026-07-30T12:59:29.550Z,btc5m1785416225118,yes,399,156.0
2026-07-30T12:59:29.151Z,2026-07-30T12:59:29.550Z,btc5m1785416225118,no,399,156.0
2026-07-30T12:59:31.158Z,2026-07-30T12:59:31.556Z,btc5m1785416225118,yes,398,154.0
2026-07-30T12:59:31.158Z,2026-07-30T12:59:31.556Z,btc5m1785416225118,no,398,154.0
2026-07-30T12:59:33.159Z,2026-07-30T12:59:33.559Z,btc5m1785416225118,yes,400,152.0
2026-07-30T12:59:33.159Z,2026-07-30T12:59:33.559Z,btc5m1785416225118,no,400,152.0
2026-07-30T12:59:35.163Z,2026-07-30T12:59:35.564Z,btc5m1785416225118,yes,401,150.0
2026-07-30T12:59:35.163Z,2026-07-30T12:59:35.564Z,btc5m1785416225118,no,401,150.0
2026-07-30T12:59:37.168Z,2026-07-30T12:59:37.568Z,btc5m1785416225118,yes,400,147.9
2026-07-30T12:59:37.168Z,2026-07-30T12:59:37.568Z,btc5m1785416225118,no,400,147.9
2026-07-30T12:59:39.173Z,2026-07-30T12:59:39.573Z,btc5m1785416225118,yes,400,145.9
2026-07-30T12:59:39.173Z,2026-07-30T12:59:39.573Z,btc5m1785416225118,no,400,145.9
2026-07-30T12:59:41.178Z,2026-07-30T12:59:41.578Z,btc5m1785416225118,yes,400,143.9
2026-07-30T12:59:41.178Z,2026-07-30T12:59:41.578Z,btc5m1785416225118,no,400,143.9
2026-07-30T12:59:43.180Z,2026-07-30T12:59:43.581Z,btc5m1785416225118,yes,401,141.9
2026-07-30T12:59:43.180Z,2026-07-30T12:59:43.581Z,btc5m1785416225118,no,401,141.9
2026-07-30T12:59:45.185Z,2026-07-30T12:59:45.586Z,btc5m1785416225118,yes,401,139.9
2026-07-30T12:59:45.185Z,2026-07-30T12:59:45.586Z,btc5m1785416225118,no,401,139.9
2026-07-30T12:59:47.189Z,2026-07-30T12:59:47.592Z,btc5m1785416225118,yes,403,137.9
2026-07-30T12:59:47.189Z,2026-07-30T12:59:47.592Z,btc5m1785416225118,no,403,137.9
2026-07-30T12:59:49.203Z,2026-07-30T12:59:49.665Z,btc5m1785416225118,yes,462,135.9
2026-07-30T12:59:49.203Z,2026-07-30T12:59:49.665Z,btc5m1785416225118,no,462,135.9
2026-07-30T12:59:51.205Z,2026-07-30T12:59:51.607Z,btc5m1785416225118,yes,402,133.9
2026-07-30T12:59:51.205Z,2026-07-30T12:59:51.607Z,btc5m1785416225118,no,402,133.9
2026-07-30T12:59:53.212Z,2026-07-30T12:59:53.614Z,btc5m1785416225118,yes,402,131.9
2026-07-30T12:59:53.212Z,2026-07-30T12:59:53.614Z,btc5m1785416225118,no,402,131.9
2026-07-30T12:59:55.234Z,2026-07-30T12:59:55.621Z,btc5m1785416225118,yes,387,129.9
2026-07-30T12:59:55.234Z,2026-07-30T12:59:55.621Z,btc5m1785416225118,no,387,129.9
2026-07-30T12:59:57.227Z,2026-07-30T12:59:57.625Z,btc5m1785416225118,yes,398,127.9
2026-07-30T12:59:57.227Z,2026-07-30T12:59:57.625Z,btc5m1785416225118,no,398,127.9
2026-07-30T12:59:59.229Z,2026-07-30T12:59:59.631Z,btc5m1785416225118,yes,402,125.9
2026-07-30T12:59:59.229Z,2026-07-30T12:59:59.631Z,btc5m1785416225118,no,402,125.9
2026-07-30T13:00:01.234Z,2026-07-30T13:00:01.636Z,btc5m1785416225118,yes,402,123.9
2026-07-30T13:00:03.239Z,2026-07-30T13:00:03.640Z,btc5m1785416225118,yes,401,121.9
2026-07-30T13:00:03.239Z,2026-07-30T13:00:03.640Z,btc5m1785416225118,no,401,121.9
2026-07-30T13:00:19.281Z,2026-07-30T13:00:19.678Z,btc5m1785416225118,yes,397,105.8
2026-07-30T13:00:19.281Z,2026-07-30T13:00:19.678Z,btc5m1785416225118,no,397,105.8
2026-07-30T13:02:55.632Z,2026-07-30T13:02:56.033Z,btc5m1785416537142,yes,401,261.5
2026-07-30T13:02:55.632Z,2026-07-30T13:02:56.033Z,btc5m1785416537142,no,401,261.5
2026-07-30T13:03:15.269Z,2026-07-30T13:03:15.670Z,btc5m1785416537142,yes,401,241.9
2026-07-30T13:03:15.269Z,2026-07-30T13:03:15.670Z,btc5m1785416537142,no,401,241.9
2026-07-30T13:03:17.273Z,2026-07-30T13:03:17.674Z,btc5m1785416537142,yes,401,239.9
2026-07-30T13:03:17.273Z,2026-07-30T13:03:17.674Z,btc5m1785416537142,no,401,239.9
2026-07-30T13:03:19.278Z,2026-07-30T13:03:19.679Z,btc5m1785416537142,yes,401,237.9
2026-07-30T13:03:19.278Z,2026-07-30T13:03:19.679Z,btc5m1785416537142,no,401,237.9
2026-07-30T13:03:21.286Z,2026-07-30T13:03:21.686Z,btc5m1785416537142,yes,400,235.9
2026-07-30T13:03:21.286Z,2026-07-30T13:03:21.686Z,btc5m1785416537142,no,400,235.9
2026-07-30T13:03:23.288Z,2026-07-30T13:03:23.689Z,btc5m1785416537142,yes,401,233.9
2026-07-30T13:03:23.288Z,2026-07-30T13:03:23.689Z,btc5m1785416537142,no,401,233.9
2026-07-30T13:03:25.296Z,2026-07-30T13:03:25.696Z,btc5m1785416537142,yes,400,231.8
2026-07-30T13:03:25.296Z,2026-07-30T13:03:25.696Z,btc5m1785416537142,no,400,231.8
2026-07-30T13:03:27.298Z,2026-07-30T13:03:27.701Z,btc5m1785416537142,yes,403,229.8
2026-07-30T13:03:27.298Z,2026-07-30T13:03:27.701Z,btc5m1785416537142,no,403,229.8
2026-07-30T13:03:41.333Z,2026-07-30T13:03:41.733Z,btc5m1785416537142,yes,400,215.8
2026-07-30T13:03:41.333Z,2026-07-30T13:03:41.733Z,btc5m1785416537142,no,400,215.8
2026-07-30T13:03:51.354Z,2026-07-30T13:03:51.755Z,btc5m1785416537142,yes,401,205.8
2026-07-30T13:03:51.354Z,2026-07-30T13:03:51.755Z,btc5m1785416537142,no,401,205.8
2026-07-30T13:04:19.421Z,2026-07-30T13:04:19.817Z,btc5m1785416537142,yes,396,177.7
2026-07-30T13:04:19.421Z,2026-07-30T13:04:19.817Z,btc5m1785416537142,no,396,177.7
2026-07-30T13:05:13.547Z,2026-07-30T13:05:13.949Z,btc5m1785416537142,yes,402,123.6
2026-07-30T13:05:13.547Z,2026-07-30T13:05:13.949Z,btc5m1785416537142,no,402,123.6
2026-07-30T13:05:19.565Z,2026-07-30T13:05:19.965Z,btc5m1785416537142,yes,400,117.6
2026-07-30T13:05:19.565Z,2026-07-30T13:05:19.965Z,btc5m1785416537142,no,400,117.6
2026-07-30T13:06:01.668Z,2026-07-30T13:06:02.068Z,btc5m1785416537142,yes,400,75.5
2026-07-30T13:06:01.668Z,2026-07-30T13:06:02.068Z,btc5m1785416537142,no,400,75.5
2026-07-30T13:06:45.367Z,2026-07-30T13:06:45.769Z,btc5m1785416537142,no,402,31.8
2026-07-30T13:07:29.461Z,2026-07-30T13:07:29.863Z,btc5m1785416849145,yes,402,299.7
2026-07-30T13:07:31.466Z,2026-07-30T13:07:31.869Z,btc5m1785416849145,yes,403,297.7
2026-07-30T13:07:31.466Z,2026-07-30T13:07:31.869Z,btc5m1785416849145,no,403,297.7
2026-07-30T13:07:33.474Z,2026-07-30T13:07:33.876Z,btc5m1785416849145,yes,402,295.7
2026-07-30T13:07:33.474Z,2026-07-30T13:07:33.876Z,btc5m1785416849145,no,402,295.7
2026-07-30T13:07:37.489Z,2026-07-30T13:07:37.892Z,btc5m1785416849145,yes,403,291.7
2026-07-30T13:07:37.489Z,2026-07-30T13:07:37.892Z,btc5m1785416849145,no,403,291.7
2026-07-30T13:07:43.509Z,2026-07-30T13:07:43.911Z,btc5m1785416849145,yes,402,285.6
2026-07-30T13:07:43.509Z,2026-07-30T13:07:43.911Z,btc5m1785416849145,no,402,285.6
2026-07-30T13:07:49.539Z,2026-07-30T13:07:49.939Z,btc5m1785416849145,yes,400,279.6
2026-07-30T13:07:49.539Z,2026-07-30T13:07:49.939Z,btc5m1785416849145,no,400,279.6
2026-07-30T13:07:55.568Z,2026-07-30T13:07:55.961Z,btc5m1785416849145,yes,393,273.6
2026-07-30T13:07:55.568Z,2026-07-30T13:07:55.961Z,btc5m1785416849145,no,393,273.6
2026-07-30T13:08:13.641Z,2026-07-30T13:08:14.077Z,btc5m1785416849145,yes,436,255.5
2026-07-30T13:08:13.641Z,2026-07-30T13:08:14.077Z,btc5m1785416849145,no,436,255.5
2026-07-30T13:08:55.438Z,2026-07-30T13:08:55.841Z,btc5m1785416849145,yes,403,213.7
2026-07-30T13:08:55.438Z,2026-07-30T13:08:55.841Z,btc5m1785416849145,no,403,213.7
2026-07-30T13:08:57.445Z,2026-07-30T13:08:57.845Z,btc5m1785416849145,yes,400,211.7
2026-07-30T13:08:57.445Z,2026-07-30T13:08:57.845Z,btc5m1785416849145,no,400,211.7
2026-07-30T13:08:59.453Z,2026-07-30T13:08:59.854Z,btc5m1785416849145,yes,401,209.7
2026-07-30T13:08:59.453Z,2026-07-30T13:08:59.854Z,btc5m1785416849145,no,401,209.7
2026-07-30T13:09:01.458Z,2026-07-30T13:09:01.861Z,btc5m1785416849145,yes,403,207.7
2026-07-30T13:09:01.458Z,2026-07-30T13:09:01.861Z,btc5m1785416849145,no,403,207.7
2026-07-30T13:09:03.466Z,2026-07-30T13:09:03.866Z,btc5m1785416849145,yes,400,205.7
2026-07-30T13:09:03.466Z,2026-07-30T13:09:03.866Z,btc5m1785416849145,no,400,205.7
2026-07-30T13:09:05.472Z,2026-07-30T13:09:05.874Z,btc5m1785416849145,yes,402,203.7
2026-07-30T13:09:05.472Z,2026-07-30T13:09:05.874Z,btc5m1785416849145,no,402,203.7
2026-07-30T13:09:07.481Z,2026-07-30T13:09:07.884Z,btc5m1785416849145,yes,403,201.7
2026-07-30T13:09:07.481Z,2026-07-30T13:09:07.884Z,btc5m1785416849145,no,403,201.7
2026-07-30T13:09:09.490Z,2026-07-30T13:09:09.893Z,btc5m1785416849145,yes,403,199.7
2026-07-30T13:09:09.490Z,2026-07-30T13:09:09.893Z,btc5m1785416849145,no,403,199.7
2026-07-30T13:09:11.498Z,2026-07-30T13:09:11.900Z,btc5m1785416849145,yes,402,197.6
2026-07-30T13:09:11.498Z,2026-07-30T13:09:11.900Z,btc5m1785416849145,no,402,197.6
2026-07-30T13:09:13.507Z,2026-07-30T13:09:13.908Z,btc5m1785416849145,yes,401,195.6
2026-07-30T13:09:13.507Z,2026-07-30T13:09:13.908Z,btc5m1785416849145,no,401,195.6
2026-07-30T13:09:15.515Z,2026-07-30T13:09:15.918Z,btc5m1785416849145,yes,403,193.6
2026-07-30T13:09:15.515Z,2026-07-30T13:09:15.918Z,btc5m1785416849145,no,403,193.6
2026-07-30T13:09:19.534Z,2026-07-30T13:09:19.935Z,btc5m1785416849145,yes,401,189.6
2026-07-30T13:09:19.534Z,2026-07-30T13:09:19.935Z,btc5m1785416849145,no,401,189.6
2026-07-30T13:09:31.589Z,2026-07-30T13:09:31.991Z,btc5m1785416849145,yes,402,177.6
2026-07-30T13:09:31.589Z,2026-07-30T13:09:31.991Z,btc5m1785416849145,no,402,177.6
2026-07-30T13:09:37.621Z,2026-07-30T13:09:38.022Z,btc5m1785416849145,yes,401,171.5
2026-07-30T13:09:37.621Z,2026-07-30T13:09:38.022Z,btc5m1785416849145,no,401,171.5
2026-07-30T13:11:43.531Z,2026-07-30T13:11:43.931Z,btc5m1785416849145,yes,400,45.6
2026-07-30T13:11:43.531Z,2026-07-30T13:11:43.931Z,btc5m1785416849145,no,400,45.6
2026-07-30T13:11:45.535Z,2026-07-30T13:11:45.936Z,btc5m1785416849145,yes,401,43.6
2026-07-30T13:11:45.535Z,2026-07-30T13:11:45.936Z,btc5m1785416849145,no,401,43.6
2026-07-30T13:11:47.537Z,2026-07-30T13:11:47.939Z,btc5m1785416849145,no,402,41.6
2026-07-30T13:11:49.541Z,2026-07-30T13:11:49.942Z,btc5m1785416849145,yes,401,39.6
2026-07-30T13:11:49.541Z,2026-07-30T13:11:49.942Z,btc5m1785416849145,no,401,39.6
2026-07-30T13:11:51.547Z,2026-07-30T13:11:51.947Z,btc5m1785416849145,yes,400,37.6
2026-07-30T13:11:51.547Z,2026-07-30T13:11:51.947Z,btc5m1785416849145,no,400,37.6
2026-07-30T13:11:53.552Z,2026-07-30T13:11:53.954Z,btc5m1785416849145,yes,402,35.6
2026-07-30T13:11:53.552Z,2026-07-30T13:11:53.954Z,btc5m1785416849145,no,402,35.6
2026-07-30T13:11:55.555Z,2026-07-30T13:11:55.956Z,btc5m1785416849145,yes,401,33.6
2026-07-30T13:11:55.555Z,2026-07-30T13:11:55.956Z,btc5m1785416849145,no,401,33.6
2026-07-30T13:11:57.561Z,2026-07-30T13:11:57.963Z,btc5m1785416849145,yes,402,31.6
2026-07-30T13:11:57.561Z,2026-07-30T13:11:57.963Z,btc5m1785416849145,no,402,31.6
2026-07-30T13:13:11.751Z,2026-07-30T13:13:12.152Z,btc5m1785417161251,yes,401,269.5
2026-07-30T13:15:03.627Z,2026-07-30T13:15:04.029Z,btc5m1785417161251,yes,402,157.6
2026-07-30T13:15:03.627Z,2026-07-30T13:15:04.029Z,btc5m1785417161251,no,402,157.6
2026-07-30T13:15:05.632Z,2026-07-30T13:15:06.033Z,btc5m1785417161251,yes,401,155.6
2026-07-30T13:15:05.632Z,2026-07-30T13:15:06.033Z,btc5m1785417161251,no,401,155.6
2026-07-30T13:15:07.637Z,2026-07-30T13:15:08.040Z,btc5m1785417161251,yes,403,153.6
2026-07-30T13:15:07.637Z,2026-07-30T13:15:08.040Z,btc5m1785417161251,no,403,153.6
2026-07-30T13:15:09.645Z,2026-07-30T13:15:10.045Z,btc5m1785417161251,yes,400,151.6
2026-07-30T13:15:09.645Z,2026-07-30T13:15:10.045Z,btc5m1785417161251,no,400,151.6
2026-07-30T13:15:11.648Z,2026-07-30T13:15:12.049Z,btc5m1785417161251,yes,401,149.6
2026-07-30T13:15:11.648Z,2026-07-30T13:15:12.049Z,btc5m1785417161251,no,401,149.6
2026-07-30T13:15:13.652Z,2026-07-30T13:15:14.053Z,btc5m1785417161251,yes,401,147.6
2026-07-30T13:15:13.652Z,2026-07-30T13:15:14.053Z,btc5m1785417161251,no,401,147.6
2026-07-30T13:15:15.657Z,2026-07-30T13:15:16.059Z,btc5m1785417161251,yes,402,145.6
2026-07-30T13:15:15.657Z,2026-07-30T13:15:16.059Z,btc5m1785417161251,no,402,145.6
2026-07-30T13:15:17.663Z,2026-07-30T13:15:18.063Z,btc5m1785417161251,yes,400,143.6
2026-07-30T13:15:17.663Z,2026-07-30T13:15:18.063Z,btc5m1785417161251,no,400,143.6
2026-07-30T13:15:19.667Z,2026-07-30T13:15:20.070Z,btc5m1785417161251,yes,403,141.6
2026-07-30T13:15:19.667Z,2026-07-30T13:15:20.070Z,btc5m1785417161251,no,403,141.6
2026-07-30T13:15:21.671Z,2026-07-30T13:15:22.074Z,btc5m1785417161251,yes,403,139.6
2026-07-30T13:15:21.671Z,2026-07-30T13:15:22.074Z,btc5m1785417161251,no,403,139.6
2026-07-30T13:15:23.676Z,2026-07-30T13:15:24.078Z,btc5m1785417161251,yes,402,137.6
2026-07-30T13:15:23.676Z,2026-07-30T13:15:24.078Z,btc5m1785417161251,no,402,137.6
2026-07-30T13:15:25.679Z,2026-07-30T13:15:26.080Z,btc5m1785417161251,yes,401,135.6
2026-07-30T13:15:25.679Z,2026-07-30T13:15:26.080Z,btc5m1785417161251,no,401,135.6
2026-07-30T13:15:27.686Z,2026-07-30T13:15:28.089Z,btc5m1785417161251,yes,403,133.6
2026-07-30T13:15:27.686Z,2026-07-30T13:15:28.089Z,btc5m1785417161251,no,403,133.6
2026-07-30T13:15:29.692Z,2026-07-30T13:15:30.093Z,btc5m1785417161251,yes,401,131.6
2026-07-30T13:15:29.692Z,2026-07-30T13:15:30.093Z,btc5m1785417161251,no,401,131.6
2026-07-30T13:15:33.702Z,2026-07-30T13:15:34.105Z,btc5m1785417161251,yes,403,127.5
2026-07-30T13:15:33.702Z,2026-07-30T13:15:34.105Z,btc5m1785417161251,no,403,127.5
2026-07-30T13:15:35.707Z,2026-07-30T13:15:36.108Z,btc5m1785417161251,yes,401,125.5
2026-07-30T13:15:35.707Z,2026-07-30T13:15:36.108Z,btc5m1785417161251,no,401,125.5
2026-07-30T13:17:53.663Z,2026-07-30T13:17:54.065Z,btc5m1785417473281,yes,402,299.6
2026-07-30T13:17:53.663Z,2026-07-30T13:17:54.065Z,btc5m1785417473281,no,402,299.6
